 nKp, tKp, nKpV, tDesc, nMatch, tMatch, Atot, AUnion | Kp size;
1438, 0.0899815, 138, 0.000688494, 
1371, 0.0897679, 132, 0.000786139, 65, 0.00112623, 6636.27, 6116| 535.928, 246.191, 4.96951; 536.295, 212.207, 2.94881; 539.676, 193.044, 4.0715; 540.188, 306.426, 10.8895; 541.165, 283.936, 15.0226; 541.746, 186.6, 5.73214; 541.892, 213.677, 5.34418; 542.54, 196.505, 9.01573; 544.195, 296.708, 2.67766; 545.829, 180.762, 2.44473; 546.003, 185.577, 2.43462; 546.679, 270.913, 4.79471; 547.146, 189.296, 2.05741; 548.318, 272.054, 2.19566; 548.927, 285.2, 2.7279; 549.555, 203.904, 5.22963; 549.989, 188.142, 4.50312; 549.989, 188.142, 4.50312; 550.428, 252.037, 1.8833; 551.128, 288.705, 3.36791; 555.409, 229.221, 4.14723; 556.246, 256.214, 10.3235; 556.831, 199.483, 22.3463; 556.98, 240.423, 3.95715; 559.845, 185.924, 2.02034; 560.746, 251.385, 4.39555; 562.316, 244.971, 5.26669; 562.316, 244.971, 5.26669; 562.342, 216.955, 2.04621; 569.241, 248.535, 3.8918; 573.291, 197.738, 3.675; 573.894, 223.189, 21.5144; 574.09, 197.49, 3.15924; 578.566, 204.532, 9.02402; 580.426, 221.146, 24.8029; 582.219, 194.5, 1.93158; 585.448, 214.313, 3.27905; 585.448, 214.313, 3.27905; 588.051, 190.743, 3.31841; 590.503, 186.393, 3.23779; 591.873, 179.715, 5.0353; 594.885, 182.54, 1.92966; 595.831, 188.974, 3.99869; 597.415, 184.469, 2.47638; 609.742, 255.943, 1.93473; 614.565, 252.668, 1.85063; 617.169, 193.5, 4.21495; 617.675, 253.575, 2.77442; 617.675, 253.575, 2.77442; 622.22, 188.616, 4.32766; 625.392, 184.072, 3.25841; 626.427, 203.654, 7.37746; 626.622, 253.879, 2.1939; 626.622, 253.879, 2.1939; 626.622, 253.879, 2.1939; 626.868, 193.401, 4.21941; 626.868, 193.401, 4.21941; 627.197, 257.759, 1.97668; 630.358, 188.336, 2.9837; 630.358, 188.336, 2.9837; 632.418, 180.13, 1.94444; 634.617, 221.907, 2.13894; 639.331, 199.111, 4.2339; 641.376, 254.211, 1.92783; 641.376, 254.211, 1.92783; 641.376, 254.211, 1.92783; 641.633, 203.315, 2.28475; 644.576, 205.646, 4.5268; 648.875, 187.431, 16.7137; 651.373, 220.126, 26.1511; 653.273, 225.226, 30.6783; 654.866, 211.945, 4.80864; 658.162, 190.977, 2.37047; 658.162, 190.977, 2.37047; 659.202, 204.572, 2.29153; 661.815, 212.714, 4.01015; 663.996, 298.738, 49.9657; 665.019, 193.54, 7.02353; 666.515, 200.189, 2.25156; 666.588, 190.558, 3.34016; 666.588, 190.558, 3.34016; 666.88, 196.812, 3.42322; 666.962, 186.199, 2.33736; 670.018, 189.663, 1.84839; 671.964, 186, 3.13154; 674.224, 195.823, 5.53274; 676.419, 180.362, 2.26287; 678.59, 240.716, 2.06666; 679.404, 204.929, 3.93943; 679.701, 202.1, 6.76783; 680.568, 218.292, 1.8025; 680.837, 210.504, 5.02341; 680.837, 210.504, 5.02341; 682.084, 244.29, 5.22152; 682.084, 244.29, 5.22152; 682.975, 217.271, 2.16503; 683.442, 224.032, 2.32849; 684.444, 326.031, 3.06377; 685.141, 211.537, 1.88479; 685.141, 211.537, 1.88479; 685.627, 198.795, 2.73568; 686.763, 238.172, 4.93166; 687.179, 251.654, 6.39807; 687.215, 251.4, 6.2093; 690.404, 197.4, 4.09932; 692.04, 190.911, 4.11147; 692.122, 228.978, 2.48185; 692.911, 262.237, 1.90628; 693.702, 248.164, 3.08679; 695.807, 188.865, 2.22106; 695.976, 311.225, 2.0436; 697.383, 279.659, 2.30867; 698.081, 254.393, 3.18236; 698.11, 287.628, 2.80007; 698.601, 293.773, 3.22606; 699.084, 248.353, 2.49717; 699.134, 256.37, 5.55607; 699.949, 191.694, 4.64134; 700.665, 181.974, 3.52951; 700.866, 182.003, 3.66704; 703.419, 186.915, 3.36099; 703.419, 186.915, 3.36099; 703.549, 304.082, 11.9067; 703.769, 267.9, 12.2643; 704.677, 193.1, 1.94412; 707.7, 243.088, 2.12205; 707.759, 246.882, 3.77856; 709.344, 254.941, 4.64202; 710.376, 243.192, 3.37799; 710.582, 243.021, 3.66684; 710.582, 243.021, 3.66684; 713.41, 246.497, 2.35777; 
1380, 0.0901546, 124, 0.000771459, 73, 0.00108611, 5905.57, 5656| 534.586, 247.232, 5.10359; 534.902, 203.632, 1.85261; 535.56, 212.488, 2.98668; 536.453, 181.041, 2.71307; 537.843, 187.707, 3.07638; 538.146, 192.817, 3.38926; 538.508, 233.643, 1.85907; 538.778, 296.752, 4.52527; 539.517, 256.391, 2.15447; 539.539, 198.641, 2.04666; 540.219, 306.687, 10.5299; 541.001, 284.772, 15.1389; 541.07, 189.409, 1.93316; 541.102, 185.653, 1.98682; 541.339, 214.017, 5.54664; 541.339, 214.017, 5.54664; 548.361, 263.54, 2.11857; 548.505, 260.533, 2.10529; 549.2, 286.317, 2.03495; 549.565, 203.828, 5.20312; 551.2, 289.458, 3.51645; 554.704, 273.55, 7.93489; 556.292, 198.982, 23.2479; 556.463, 257.689, 11.029; 556.585, 259.204, 12.0315; 556.915, 240.978, 4.02658; 556.93, 236.749, 1.96522; 558.936, 195.418, 1.80165; 561.159, 252.066, 4.39399; 562.197, 217.456, 2.18901; 562.383, 245.57, 5.31151; 574.398, 197.572, 3.31273; 578.725, 204.668, 8.90817; 579.9, 197.113, 2.18271; 580.456, 221.495, 24.9665; 580.602, 191.369, 2.72174; 582.464, 194.694, 1.899; 585.609, 214.474, 3.36066; 585.609, 214.474, 3.36066; 588.515, 190.834, 3.32331; 590.392, 186.448, 3.18392; 590.392, 186.448, 3.18392; 591.693, 179.746, 5.05179; 594.645, 182.553, 1.94179; 597.249, 184.498, 2.47063; 612.294, 210.939, 2.20521; 615.058, 253.237, 1.85795; 615.058, 253.237, 1.85795; 618.213, 254.285, 2.7633; 622.507, 192.521, 1.81651; 622.507, 192.521, 1.81651; 622.804, 188.797, 4.35613; 625.608, 184.128, 3.37003; 626.606, 204.582, 7.62061; 627.368, 193.59, 4.27742; 627.705, 258.437, 2.08309; 627.891, 252.628, 2.40056; 630.42, 188.448, 3.03271; 630.42, 188.448, 3.03271; 632.438, 180.024, 2.00428; 639.914, 199.271, 4.24855; 641.953, 203.703, 2.31972; 642.03, 255.024, 1.90248; 642.03, 255.024, 1.90248; 642.03, 255.024, 1.90248; 644.658, 210.633, 2.57776; 644.668, 205.955, 4.58333; 644.673, 188.206, 13.6462; 650.592, 180.022, 2.44838; 652.11, 221.375, 26.7031; 653.712, 225.967, 30.8696; 653.953, 182.43, 3.08123; 655.313, 212.228, 4.89827; 655.363, 194.739, 4.20923; 657.076, 195.45, 3.28827; 658.862, 191.331, 2.21017; 659.897, 183.356, 6.24997; 660.842, 189.29, 1.80567; 660.842, 189.29, 1.80567; 661.904, 186.534, 2.15326; 663.852, 205.971, 2.48971; 665.077, 193.216, 7.38443; 665.673, 225.296, 2.31976; 665.673, 225.296, 2.31976; 667.244, 200.64, 2.4828; 667.626, 197.113, 3.32814; 668.81, 300.71, 45.5433; 670.161, 189.593, 2.03785; 671.868, 196.658, 2.43936; 672.337, 186.082, 3.213; 673.29, 217.219, 7.91302; 674.795, 195.108, 5.80486; 681.401, 210.696, 4.90648; 681.401, 210.696, 4.90648; 683.037, 244.902, 5.25361; 683.738, 217.435, 1.955; 685.517, 327.337, 3.00787; 686.069, 199.056, 2.78647; 687.836, 238.859, 4.84706; 688.332, 252.124, 6.36966; 689.257, 212.18, 4.34307; 689.875, 248.68, 4.03585; 690.049, 275.254, 12.1548; 690.91, 197.617, 4.03514; 691.785, 233.232, 3.91656; 693.072, 244.398, 1.87589; 693.892, 321.56, 1.89565; 694.727, 249.054, 3.04448; 696.893, 312.488, 1.99797; 698.126, 312.965, 3.8746; 698.486, 307.333, 2.13097; 698.551, 285.884, 2.20365; 698.841, 302.324, 2.20352; 698.867, 273.079, 1.95987; 698.973, 281.689, 3.12153; 700.228, 296.485, 4.26596; 700.234, 249.438, 2.56483; 700.46, 191.721, 4.65925; 704.13, 187.004, 3.42564; 704.13, 187.004, 3.42564; 704.794, 307.849, 12.7165; 709.16, 247.904, 3.75272; 709.696, 243.946, 2.41323; 710.75, 256.178, 4.67597; 
1335, 0.0887096, 137, 0.000680629, 63, 0.00106417, 5363.28, 4923| 534.818, 213.034, 2.99994; 536.126, 307.104, 1.98798; 537.36, 188.075, 2.79294; 537.36, 188.075, 2.79294; 537.369, 193.208, 3.24057; 538.435, 204.242, 1.96286; 538.516, 258.108, 2.72699; 541.582, 196.373, 1.93375; 546.943, 295.176, 2.12781; 547.985, 240.222, 11.202; 547.985, 240.222, 11.202; 547.985, 240.222, 11.202; 548.121, 223.354, 8.1693; 549, 204.259, 5.10991; 550.443, 237.121, 1.9085; 551.191, 290.379, 3.43886; 551.732, 251.084, 1.82983; 552.716, 229.268, 2.04769; 554.731, 274.517, 8.018; 555.966, 199.359, 23.8295; 555.966, 199.359, 23.8295; 556.508, 258.29, 10.9176; 556.946, 241.702, 4.11841; 557.153, 237.118, 2.05892; 557.386, 229.347, 1.90214; 557.386, 229.347, 1.90214; 562.262, 217.935, 2.25279; 562.449, 246.362, 5.36454; 562.449, 246.362, 5.36454; 563.856, 213.172, 3.78188; 563.856, 213.172, 3.78188; 564.261, 219.92, 1.92792; 565.159, 195.326, 1.86675; 569.596, 249.819, 3.84813; 578.893, 205.713, 9.37751; 580.221, 222.371, 25.1451; 580.246, 197.541, 2.16207; 582.672, 195.219, 1.89933; 585.856, 215.068, 3.36705; 585.856, 215.068, 3.36705; 588.757, 191.272, 3.44452; 590.189, 186.711, 3.2544; 590.189, 186.711, 3.2544; 591.613, 179.98, 5.0625; 597.028, 184.984, 2.64295; 605.5, 256.386, 1.84802; 607.913, 256.191, 1.80763; 607.913, 256.191, 1.80763; 612.565, 211.402, 2.11768; 615.5, 254.111, 1.84311; 615.5, 254.111, 1.84311; 617.943, 194.126, 4.3221; 617.943, 194.126, 4.3221; 618.731, 255.241, 2.81277; 618.731, 255.241, 2.81277; 623.318, 189.18, 4.3924; 625.515, 184.296, 3.4188; 627.724, 194.009, 4.26551; 628.262, 259.392, 2.12109; 628.387, 253.652, 2.48008; 629.874, 185.092, 2.83211; 630.602, 188.86, 3.08972; 630.602, 188.86, 3.08972; 632.446, 180.412, 1.94488; 635.633, 222.985, 2.15083; 640.779, 183.657, 5.26767; 641.863, 189.919, 12.2299; 642.68, 255.955, 1.95012; 642.68, 255.955, 1.95012; 642.68, 255.955, 1.95012; 642.777, 256.036, 5.10516; 642.777, 256.036, 5.10516; 645.058, 206.507, 4.57663; 645.297, 211.028, 2.34054; 645.987, 212.177, 4.01561; 646.739, 183.092, 2.7104; 646.739, 183.092, 2.7104; 653.079, 183.893, 6.24908; 653.166, 193.738, 6.47002; 656.148, 212.633, 4.68643; 656.507, 190.59, 1.93461; 657.293, 195.795, 3.51274; 659.534, 191.663, 2.29032; 659.534, 191.663, 2.29032; 664.279, 206.469, 2.54249; 665.398, 193.156, 8.4468; 666.273, 226.113, 2.34594; 667.275, 191.13, 2.6332; 668.16, 201.071, 2.32466; 668.668, 197.699, 3.26008; 669.784, 301.538, 45.1029; 670.395, 189.788, 2.04265; 672.613, 197.111, 2.2563; 672.778, 186.491, 3.10351; 673.142, 187.222, 2.71981; 674.214, 218.001, 8.0297; 675.138, 195.814, 5.30538; 677.07, 180.69, 2.37876; 682.125, 211.241, 4.7498; 682.125, 211.241, 4.7498; 684, 245.783, 5.26719; 684.452, 217.931, 1.91393; 686.568, 199.429, 2.82845; 686.593, 328.918, 2.61782; 688.906, 239.752, 4.81722; 689.309, 253.113, 6.49841; 690.436, 219.167, 4.25781; 690.79, 249.664, 4.18893; 690.835, 245.134, 2.73055; 691.341, 198.063, 3.98962; 691.664, 276.392, 11.1286; 692.752, 327.814, 5.30434; 692.802, 234.191, 3.91493; 692.921, 268.342, 2.12763; 693.539, 230.482, 2.34016; 694.098, 245.418, 1.8512; 696.013, 250.328, 3.21761; 699.774, 288.956, 2.44008; 700.071, 305.88, 2.79212; 700.129, 275.121, 2.46279; 700.143, 262.6, 2.1248; 700.348, 314.3, 5.75473; 700.534, 257.222, 3.56989; 700.682, 257.39, 3.82336; 700.763, 284.93, 4.26597; 700.953, 192.169, 4.61847; 701.272, 250.644, 2.59351; 701.685, 182.401, 3.57086; 701.843, 299.111, 5.36964; 704.742, 187.473, 3.42393; 704.742, 187.473, 3.42393; 705.894, 270.773, 12.1847; 708.055, 181.919, 4.18502; 708.769, 311.312, 17.3255; 710.268, 249.142, 3.78731; 712.314, 257.826, 4.89047; 714.347, 196.784, 5.49907; 
1305, 0.0875131, 134, 0.000787663, 66, 0.00113788, 5540, 5024| 536.723, 193.618, 3.31252; 538.984, 238.193, 1.92851; 539.217, 299.918, 3.06755; 539.557, 186.212, 2.02017; 539.83, 215.285, 5.60759; 540.993, 286.92, 15.0353; 546.51, 292.701, 2.51595; 547.514, 241.302, 11.4664; 547.514, 241.302, 11.4664; 547.969, 267.327, 2.65991; 548.034, 275.01, 2.60197; 548.212, 204.982, 5.37597; 548.498, 263.952, 2.03807; 549.381, 287.818, 2.21411; 549.896, 196.342, 1.81809; 551.219, 291.477, 3.50986; 551.538, 251.964, 2.28694; 552.56, 235.56, 1.81711; 554.729, 275.631, 7.9402; 555.696, 199.964, 24.2965; 555.696, 199.964, 24.2965; 556.765, 260.446, 11.8367; 557.162, 242.378, 4.3259; 562.436, 218.525, 2.27726; 562.531, 247.348, 5.43599; 562.531, 247.348, 5.43599; 564.181, 220.998, 2.04502; 569.771, 250.912, 3.93749; 573.941, 224.732, 21.7331; 579.283, 206.248, 9.46582; 580.426, 223.114, 25.3004; 580.511, 198.08, 2.2073; 582.893, 195.815, 1.89042; 582.893, 195.815, 1.89042; 585.119, 197.85, 2.05891; 586.057, 215.769, 3.41804; 586.057, 215.769, 3.41804; 590.085, 187.102, 3.26346; 590.085, 187.102, 3.26346; 591.57, 180.388, 5.07671; 594.403, 183.116, 2.03769; 595.346, 190.124, 4.24726; 597.027, 185.369, 2.66078; 605.83, 257.289, 1.86601; 608.454, 257.036, 1.84178; 608.454, 257.036, 1.84178; 612.787, 212.053, 2.01984; 613.263, 254.01, 1.85089; 616.047, 255.267, 1.82369; 618.515, 194.654, 4.38243; 622.379, 204.62, 2.2243; 623.608, 193.498, 1.80638; 623.608, 193.498, 1.80638; 623.872, 189.621, 4.45087; 626.238, 185.068, 3.06323; 628.366, 194.582, 4.30623; 628.937, 260.488, 2.12532; 629.14, 254.526, 2.39515; 630.602, 189.364, 3.07613; 630.602, 189.364, 3.07613; 634.129, 255.565, 1.81793; 634.129, 255.565, 1.81793; 634.523, 184.33, 4.20197; 636.145, 223.825, 2.2095; 639.722, 183.603, 2.59175; 641.383, 200.384, 4.22704; 642.007, 204.713, 1.95105; 643.333, 257.064, 1.95456; 643.333, 257.064, 1.95456; 643.333, 257.064, 1.95456; 645.22, 207.248, 4.71935; 645.993, 187.027, 2.7617; 646.115, 212.466, 3.35785; 646.451, 213.1, 4.23129; 648.409, 187.639, 1.95235; 651.926, 193.319, 8.08501; 656.861, 213.406, 4.64772; 660.078, 205.866, 1.85164; 660.368, 192.328, 2.40528; 660.368, 192.328, 2.40528; 662.806, 182.09, 5.89984; 664.979, 207.476, 2.48066; 665.931, 193.847, 8.62261; 668.86, 201.519, 2.22474; 669.499, 198.34, 3.26997; 670.986, 302.668, 44.4822; 672.397, 193.323, 1.86804; 673.047, 197.426, 1.97743; 673.063, 186.972, 3.16263; 675.214, 219.02, 8.0998; 675.577, 196.395, 5.04203; 677.346, 181.103, 2.40772; 679.207, 250.79, 3.29656; 680.492, 181.326, 1.98696; 682.786, 211.828, 4.78723; 682.786, 211.828, 4.78723; 685.001, 246.819, 5.32393; 685.134, 218.482, 1.85491; 686.515, 226.231, 2.1851; 686.944, 200.017, 2.96296; 690.012, 240.814, 4.76217; 690.163, 213.438, 4.32613; 690.409, 254.139, 6.49577; 691.217, 220.048, 4.28988; 691.879, 198.77, 3.92563; 691.892, 246.127, 2.82414; 692.238, 191.283, 2.48363; 692.917, 277.655, 10.9633; 693.787, 235.317, 3.88373; 693.927, 269.823, 2.05803; 694.476, 231.862, 1.96496; 695.788, 324.953, 2.02926; 696.955, 310.819, 3.46175; 697.205, 251.919, 3.41078; 697.361, 189.83, 2.3271; 700.338, 314.842, 4.04477; 700.73, 308.784, 2.33186; 701.03, 309.178, 2.98686; 701.508, 192.798, 4.6585; 701.602, 272.97, 2.71959; 701.626, 277.831, 3.43329; 701.93, 277.665, 3.84874; 702.057, 259.472, 4.21419; 702.628, 182.895, 3.90724; 702.865, 252.319, 2.67838; 703.217, 197.568, 1.91619; 705.531, 188.025, 3.5889; 705.531, 188.025, 3.5889; 705.916, 187.915, 3.7046; 706.887, 272.376, 12.0636; 708.919, 313.022, 16.046; 711.813, 250.788, 3.91354; 711.861, 246.737, 2.39029; 714.041, 259.721, 4.90471; 
1370, 0.0884475, 140, 0.000682243, 52, 0.00111184, 5831.74, 5280| 535.542, 236.674, 2.02517; 535.569, 261.734, 2.6114; 535.58, 261.784, 2.67866; 536.001, 194.061, 3.25516; 538.984, 186.502, 2.06695; 539.017, 299.567, 4.73945; 539.033, 215.989, 5.43866; 539.144, 190.358, 1.92095; 540.119, 306.153, 5.61025; 540.568, 197.299, 1.95903; 541.083, 287.895, 15.1219; 544.621, 295.897, 2.14263; 545.165, 196.888, 1.94714; 546.803, 293.591, 2.34126; 547.371, 242.195, 12.3699; 547.371, 242.195, 12.3699; 547.456, 205.44, 5.39161; 547.841, 276.573, 3.16223; 548.367, 268.459, 2.13028; 548.412, 276.788, 2.17668; 548.981, 288.937, 2.69015; 549.542, 238.212, 2.51266; 551.288, 292.079, 3.26011; 551.331, 253.188, 2.75191; 554.744, 276.85, 7.70406; 555.485, 200.381, 24.7542; 555.485, 200.381, 24.7542; 556.95, 261.702, 12.1441; 557.281, 243.118, 4.48477; 557.98, 236.977, 1.84499; 558.536, 186.932, 2.12821; 560.079, 252.351, 1.79812; 562.718, 248.213, 5.4599; 562.718, 248.213, 5.4599; 564.312, 221.904, 2.2273; 573.235, 194.24, 13.8323; 573.235, 194.24, 13.8323; 579.731, 206.623, 9.34867; 580.688, 223.718, 25.4808; 583.285, 196.272, 1.97384; 583.285, 196.272, 1.97384; 586.418, 216.265, 3.34898; 586.418, 216.265, 3.34898; 588.186, 180.118, 2.69168; 589.902, 187.322, 3.48199; 589.902, 187.322, 3.48199; 594.496, 183.308, 2.07248; 597.03, 185.729, 2.75508; 597.03, 185.729, 2.75508; 606.367, 258.433, 2.02854; 608.509, 252.512, 1.86669; 611.574, 259.524, 2.16955; 613.098, 212.493, 1.91943; 613.098, 212.493, 1.91943; 613.783, 255.127, 1.87407; 613.783, 255.127, 1.87407; 614.144, 257.576, 1.85061; 616.423, 260.116, 1.81952; 616.631, 256.131, 1.87033; 616.631, 256.131, 1.87033; 619.335, 195.167, 4.34942; 619.335, 195.167, 4.34942; 619.929, 257.252, 2.8655; 623.393, 190.577, 23.114; 624.226, 194.039, 1.82706; 624.285, 190.001, 4.60365; 628.995, 195.07, 4.29959; 629.549, 261.411, 2.14038; 630.78, 189.769, 2.96824; 630.946, 185.699, 3.33854; 630.946, 185.699, 3.33854; 636.789, 224.269, 2.38834; 639.096, 184.885, 6.34409; 639.208, 190.299, 2.13317; 642.161, 201.082, 4.256; 642.666, 205.217, 1.98339; 644.136, 258.151, 1.87625; 644.136, 258.151, 1.87625; 646.156, 212.596, 2.55292; 657.667, 213.941, 4.60325; 657.907, 191.517, 1.98691; 659.158, 197.075, 3.4871; 660.587, 206.517, 2.0653; 661.207, 192.849, 2.43918; 661.207, 192.849, 2.43918; 665.706, 208.187, 2.52767; 665.977, 187.447, 2.62336; 668.034, 227.476, 2.45087; 669.859, 202.115, 2.07463; 670.109, 182.915, 1.82793; 670.294, 198.888, 3.42627; 672.471, 304.115, 43.6915; 673.255, 187.255, 3.191; 673.549, 197.553, 1.88825; 674.582, 203.629, 2.26224; 674.582, 203.629, 2.26224; 675.931, 196.504, 4.68356; 676.117, 219.498, 8.16537; 677.752, 181.444, 2.40712; 680.959, 181.592, 1.94672; 683.509, 212.266, 4.61015; 683.509, 212.266, 4.61015; 686.067, 247.746, 5.3534; 686.56, 216.565, 2.10746; 686.915, 213.509, 1.82795; 686.915, 213.509, 1.82795; 687.172, 210.85, 1.8487; 687.172, 210.85, 1.8487; 687.513, 200.354, 2.91962; 691.085, 241.822, 4.76965; 691.613, 255.221, 6.62761; 692.461, 199.272, 4.01387; 692.947, 191.615, 2.16845; 692.947, 191.615, 2.16845; 693.391, 208.031, 1.97218; 694.118, 278.616, 10.6422; 694.927, 236.361, 3.82306; 695.302, 179.89, 9.22369; 698.103, 190.119, 2.44643; 699.354, 323.34, 3.01748; 701.486, 286.518, 2.23115; 701.62, 308.253, 1.98862; 702.068, 298.993, 2.4664; 702.205, 316.24, 5.1082; 702.34, 193.296, 4.83003; 702.34, 193.296, 4.83003; 702.608, 294.882, 3.35576; 702.671, 279.703, 3.52712; 703.029, 279.711, 4.03697; 703.304, 261.112, 4.32956; 704.116, 253.831, 2.52042; 706.211, 188.411, 3.58923; 706.211, 188.411, 3.58923; 706.659, 188.29, 3.78247; 708.402, 274.332, 12.7983; 709.446, 314.92, 15.1394; 712.973, 251.944, 3.9165; 713.132, 238.947, 1.86412; 713.132, 238.947, 1.86412; 713.471, 247.952, 2.23182; 
1396, 0.087921, 137, 0.000669559, 57, 0.00117782, 7712.07, 5352| 535.083, 193.696, 3.03291; 535.16, 188.856, 2.95827; 536.477, 208.689, 2.14103; 536.887, 200.071, 2.47581; 538.157, 186.194, 2.07592; 538.274, 216.128, 5.53029; 538.557, 190.221, 1.95032; 538.736, 301.3, 3.59492; 538.897, 301.926, 2.70779; 539.346, 306.224, 4.24148; 540.378, 307.176, 6.46863; 540.456, 308.153, 7.66052; 541.069, 288.583, 15.0536; 541.419, 255.167, 1.9367; 542.692, 298.666, 1.9797; 547.035, 242.64, 12.8998; 547.035, 242.64, 12.8998; 547.035, 242.64, 12.8998; 547.546, 205.132, 5.28257; 548.907, 288.438, 3.27067; 551.262, 292.743, 3.44827; 551.601, 218.975, 1.8238; 552.052, 250.123, 2.42165; 555.149, 200.385, 25.1873; 555.149, 200.385, 25.1873; 557.045, 262.241, 12.3347; 562.842, 219.025, 2.46208; 562.852, 248.641, 5.49968; 566.34, 252.991, 1.85702; 574.082, 193.991, 13.6496; 574.082, 193.991, 13.6496; 579.965, 206.657, 9.26792; 580.881, 223.894, 25.6725; 583.55, 196.324, 1.99175; 583.55, 196.324, 1.99175; 585.399, 198.542, 2.03965; 586.613, 216.314, 3.42238; 586.613, 216.314, 3.42238; 589.454, 187.175, 3.82994; 591.093, 180.442, 5.16846; 594.433, 183.101, 2.10266; 596.831, 185.522, 2.71738; 606.544, 180.905, 1.99767; 609.478, 258.71, 1.86632; 609.478, 258.71, 1.86632; 614.27, 186.561, 2.07568; 616.078, 204.969, 1.86455; 617.038, 260.603, 1.81691; 617.038, 260.603, 1.81691; 617.2, 256.677, 1.8414; 617.2, 256.677, 1.8414; 618.046, 189.472, 3.80297; 619.67, 195.211, 4.44299; 620.481, 257.826, 2.85024; 620.481, 257.826, 2.85024; 624.776, 189.936, 4.63645; 625.127, 190.778, 23.9039; 625.379, 247.211, 1.87433; 629.447, 195.141, 4.35599; 629.479, 205.832, 8.3894; 630.968, 189.726, 2.89258; 630.968, 189.726, 2.89258; 631.322, 185.704, 3.20678; 635.465, 256.921, 1.86434; 635.465, 256.921, 1.86434; 637.508, 224.418, 2.57176; 637.928, 182.943, 6.44235; 639.204, 209.179, 3.66865; 642.477, 201.169, 4.0341; 644.93, 258.495, 1.989; 644.93, 258.495, 1.989; 646.066, 208.201, 4.70549; 646.614, 212.645, 2.49426; 648.279, 192.87, 10.0501; 648.279, 192.87, 10.0501; 658.189, 191.054, 2.59996; 658.19, 214.067, 4.71808; 659.405, 183.292, 8.2075; 660.861, 206.521, 2.00673; 661.869, 187.587, 1.97928; 662.015, 192.895, 2.50091; 666.447, 208.338, 2.77065; 667.237, 189.143, 5.43489; 667.237, 189.143, 5.43489; 667.389, 194.578, 8.78072; 667.389, 194.578, 8.78072; 668.542, 212.959, 2.47539; 668.945, 186.616, 2.35944; 668.963, 227.78, 2.55395; 670.797, 202.557, 2.43008; 671.042, 198.891, 3.54733; 671.147, 190.616, 2.0363; 673.604, 179.547, 3.34347; 673.604, 179.547, 3.34347; 674.131, 305.471, 42.8488; 674.131, 305.471, 42.8488; 674.274, 185.71, 2.02561; 674.299, 188.263, 2.41681; 676.285, 196.812, 4.16112; 678.115, 181.278, 2.39992; 678.115, 181.278, 2.39992; 683.877, 206.947, 3.64958; 684.224, 212.053, 4.39189; 684.224, 212.053, 4.39189; 686.776, 216.517, 2.06078; 687.081, 248.195, 5.35769; 687.081, 248.195, 5.35769; 687.483, 210.95, 1.91032; 691.446, 214.049, 4.44738; 692.117, 242.266, 4.79536; 692.152, 258.083, 8.47129; 692.993, 199.277, 3.97394; 693.015, 191.621, 2.38383; 693.769, 208.017, 1.91886; 695.462, 279.335, 10.1569; 696.073, 236.991, 3.93296; 696.073, 236.991, 3.93296; 696.571, 233.12, 2.34822; 697.054, 328.108, 2.09122; 698.808, 189.944, 2.45829; 700.11, 254.497, 3.83728; 700.856, 317.336, 2.11679; 701.352, 255.366, 2.06206; 702.868, 311.897, 2.57174; 703.05, 193.215, 4.91689; 703.054, 264.821, 2.08096; 703.066, 317.392, 5.17905; 703.58, 296.644, 3.41121; 703.703, 302.056, 3.24903; 703.845, 183.115, 3.786; 704.046, 301.742, 3.84172; 704.167, 297.093, 4.40147; 704.994, 262.851, 5.35256; 707.258, 188.201, 3.7574; 708.005, 203.182, 2.92686; 711.193, 318.687, 17.5802; 714.441, 248.936, 2.36758; 
